727,372,1297,395
769,1044,1183,1336
833,1348,1159,1360
726,1431,1299,1678
765,465,1258,752
819,431,1199,454
95,463,662,524
726,1689,1301,1785
93,116,956,135
927,1375,1101,1393
727,186,1298,359
93,552,667,1786
93,186,665,421
762,774,1261,1022
