727,217,1298,452
93,990,668,1441
727,1299,1298,1348
727,1145,1298,1287
727,1392,1137,1410
93,116,956,135
93,1454,668,1786
727,465,1299,576
727,650,1299,823
93,588,665,730
727,186,1298,205
93,743,665,977
93,279,665,576
726,1423,1298,1786
727,619,1096,637
726,835,1301,1132
93,186,667,266
