130,441,1264,481
114,712,1281,861
95,975,1300,976
96,1001,182,1017
339,493,1056,533
308,884,1087,928
95,1633,1300,1715
95,115,1301,294
95,1057,1301,1589
155,570,1228,684
96,1740,702,1785
