726,310,1301,550
727,589,1004,607
93,1546,264,1570
93,186,668,1255
726,186,1298,298
93,1670,664,1786
727,650,1233,704
727,1423,1299,1786
93,116,956,135
726,743,1301,1410
93,1268,667,1441
94,1639,667,1657
125,1608,664,1626
93,1454,665,1503
