377,703,516,717
95,186,666,364
96,495,667,545
501,1597,978,1619
729,186,1300,205
729,495,1300,643
618,754,724,768
885,774,1035,790
378,735,510,821
437,116,1300,135
619,679,698,693
885,743,1101,760
95,1659,1301,1785
618,713,749,727
95,557,666,638
618,784,807,822
258,848,1136,1199
728,217,1303,483
95,403,618,457
259,1231,1137,1583
