96,1147,667,1232
128,954,655,982
99,1087,665,1117
99,1363,665,1424
781,177,1250,666
978,689,1059,712
1011,1236,1092,1259
96,181,670,766
96,116,959,135
730,1294,1302,1523
730,1572,1302,1786
99,1013,665,1043
781,730,1250,1219
99,1264,665,1325
95,1453,668,1786
95,786,665,915
