728,1206,1300,1379
728,1114,1301,1163
95,712,506,735
95,1577,666,1626
728,279,1301,545
95,1484,669,1565
729,186,1300,266
437,116,1298,135
95,774,669,1472
728,557,1301,1075
95,1639,666,1786
95,186,667,669
728,1392,1303,1534
728,1546,1300,1786
