141,769,619,1072
94,181,667,334
94,1535,669,1785
144,415,624,741
728,248,1301,668
437,116,1300,135
729,1083,1301,1781
728,186,1300,236
729,681,1300,1070
300,1478,473,1496
148,1101,564,1460
186,375,583,396
